id,gid,x,y,v_x,v_y,radius,time
0,0,-8.912535,-0.997313,0.874655,0.026875,0.750000,0.100000
1,0,-8.933902,1.000596,0.660984,0.005961,0.750000,0.100000
2,1,-0.130000,0.000000,-1.300000,0.000000,0.750000,0.100000
0,0,-8.790893,-0.995040,1.216416,0.022724,0.750000,0.200000
1,0,-8.822962,1.000217,1.109392,-0.003790,0.750000,0.200000
2,1,-0.260000,0.000000,-1.300000,0.000000,0.750000,0.200000
0,0,-8.668107,-1.001479,1.227861,-0.064392,0.750000,0.300000
1,0,-8.720552,0.989770,1.024101,-0.104475,0.750000,0.300000
2,1,-0.390000,0.000000,-1.300000,0.000000,0.750000,0.300000
0,0,-8.540539,-0.997551,1.275674,0.039281,0.750000,0.400000
1,0,-8.609066,0.984287,1.114864,-0.054822,0.750000,0.400000
2,1,-0.520000,0.000000,-1.300000,0.000000,0.750000,0.400000
0,0,-8.414044,-1.004769,1.264956,-0.072180,0.750000,0.500000
1,0,-8.490036,0.980405,1.190297,-0.038827,0.750000,0.500000
2,1,-0.650000,0.000000,-1.300000,0.000000,0.750000,0.500000
0,0,-8.284776,-1.007460,1.292682,-0.026908,0.750000,0.600000
1,0,-8.381711,0.980567,1.083249,0.001627,0.750000,0.600000
2,1,-0.780000,0.000000,-1.300000,0.000000,0.750000,0.600000
0,0,-8.163815,-1.004468,1.209605,0.029917,0.750000,0.700000
1,0,-8.260544,0.980627,1.211674,0.000593,0.750000,0.700000
2,1,-0.910000,0.000000,-1.300000,0.000000,0.750000,0.700000
0,0,-8.020949,-1.004175,1.428664,0.002938,0.750000,0.800000
1,0,-8.116913,0.976188,1.436314,-0.044385,0.750000,0.800000
2,1,-1.040000,0.000000,-1.300000,0.000000,0.750000,0.800000
0,0,-7.876151,-1.018929,1.447979,-0.147548,0.750000,0.900000
1,0,-7.983503,0.980889,1.334098,0.047003,0.750000,0.900000
2,1,-1.170000,0.000000,-1.300000,0.000000,0.750000,0.900000
0,0,-7.748740,-1.012231,1.274113,0.066985,0.750000,1.000000
1,0,-7.849083,0.996195,1.344200,0.153062,0.750000,1.000000
2,1,-1.300000,0.000000,-1.300000,0.000000,0.750000,1.000000
0,0,-7.611296,-1.015792,1.374432,-0.035615,0.750000,1.100000
1,0,-7.712397,1.019605,1.366860,0.234102,0.750000,1.100000
2,1,-1.430000,0.000000,-1.300000,0.000000,0.750000,1.100000
0,0,-7.477766,-1.046505,1.335301,-0.307122,0.750000,1.200000
1,0,-7.577396,1.040993,1.350005,0.213880,0.750000,1.200000
2,1,-1.561273,-0.002020,-1.312734,-0.020199,0.750000,1.200000
0,0,-7.332820,-1.079039,1.449459,-0.325340,0.750000,1.300000
1,0,-7.426551,1.072808,1.508452,0.318154,0.750000,1.300000
2,1,-1.683376,-0.010072,-1.221025,-0.080522,0.750000,1.300000
0,0,-7.184693,-1.108490,1.481274,-0.294510,0.750000,1.400000
1,0,-7.289758,1.085925,1.367930,0.131166,0.750000,1.400000
2,1,-1.819885,-0.014606,-1.365085,-0.045342,0.750000,1.400000
0,0,-7.062229,-1.143675,1.224637,-0.351853,0.750000,1.500000
1,0,-7.158248,1.103533,1.315102,0.176081,0.750000,1.500000
2,1,-1.954665,-0.011604,-1.347802,0.030020,0.750000,1.500000
0,0,-6.940744,-1.169293,1.214851,-0.256177,0.750000,1.600000
1,0,-7.044721,1.136503,1.135264,0.329697,0.750000,1.600000
2,1,-2.086420,-0.018102,-1.317558,-0.064981,0.750000,1.600000
0,0,-6.820041,-1.195155,1.207029,-0.258628,0.750000,1.700000
1,0,-6.913492,1.165153,1.312291,0.286501,0.750000,1.700000
2,1,-2.223893,-0.018222,-1.374730,-0.001195,0.750000,1.700000
0,0,-6.712118,-1.224912,1.079232,-0.297564,0.750000,1.800000
1,0,-6.788567,1.194308,1.249250,0.291546,0.750000,1.800000
2,1,-2.366480,-0.019366,-1.425866,-0.011441,0.750000,1.800000
0,0,-6.625090,-1.246933,0.870283,-0.220214,0.750000,1.900000
1,0,-6.664827,1.234720,1.237404,0.404125,0.750000,1.900000
2,1,-2.515234,-0.023000,-1.487542,-0.036337,0.750000,1.900000
0,0,-6.516248,-1.272352,1.088422,-0.254185,0.750000,2.000000
1,0,-6.542851,1.256663,1.219758,0.219424,0.750000,2.000000
2,1,-2.643589,-0.018896,-1.283542,0.041035,0.750000,2.000000
0,0,-6.409495,-1.291925,1.067527,-0.195737,0.750000,2.100000
1,0,-6.399463,1.277953,1.433881,0.212907,0.750000,2.100000
2,1,-2.773072,-0.015256,-1.294839,0.036399,0.750000,2.100000
0,0,-6.310496,-1.312844,0.989989,-0.209185,0.750000,2.200000
1,0,-6.277613,1.297343,1.218503,0.193899,0.750000,2.200000
2,1,-2.896868,-0.011720,-1.237956,0.035360,0.750000,2.200000
0,0,-6.206347,-1.326480,1.041493,-0.136362,0.750000,2.300000
1,0,-6.134983,1.329952,1.426298,0.326087,0.750000,2.300000
2,1,-3.025783,-0.010082,-1.289150,0.016379,0.750000,2.300000
0,0,-6.076935,-1.347424,1.294115,-0.209436,0.750000,2.400000
1,0,-5.994815,1.357108,1.401675,0.271557,0.750000,2.400000
2,1,-3.140572,-0.004225,-1.147892,0.058569,0.750000,2.400000
0,0,-5.948259,-1.360827,1.286761,-0.134029,0.750000,2.500000
1,0,-5.866671,1.390469,1.281445,0.333613,0.750000,2.500000
2,1,-3.257031,-0.004722,-1.164587,-0.004970,0.750000,2.500000
0,0,-5.826622,-1.378172,1.216375,-0.173459,0.750000,2.600000
1,0,-5.737420,1.405449,1.292504,0.149806,0.750000,2.600000
2,1,-3.384402,-0.001279,-1.273707,0.034431,0.750000,2.600000
0,0,-5.706994,-1.400548,1.196275,-0.223759,0.750000,2.700000
1,0,-5.629515,1.419875,1.079056,0.144255,0.750000,2.700000
2,1,-3.472544,0.001040,-0.881427,0.023191,0.750000,2.700000
0,0,-5.571656,-1.430830,1.353382,-0.302820,0.750000,2.800000
1,0,-5.527856,1.430473,1.016583,0.105977,0.750000,2.800000
2,1,-3.581093,-0.005887,-1.085491,-0.069272,0.750000,2.800000
0,0,-5.448969,-1.469433,1.226865,-0.386031,0.750000,2.900000
1,0,-5.406691,1.432216,1.211655,0.017437,0.750000,2.900000
2,1,-3.694029,-0.011455,-1.129354,-0.055677,0.750000,2.900000
0,0,-5.321921,-1.491288,1.270482,-0.218547,0.750000,3.000000
1,0,-5.280600,1.439298,1.260913,0.070822,0.750000,3.000000
2,1,-3.820245,-0.021978,-1.262160,-0.105224,0.750000,3.000000
0,0,-5.192883,-1.510093,1.290377,-0.188049,0.750000,3.100000
1,0,-5.164031,1.447950,1.165681,0.086513,0.750000,3.100000
2,1,-3.943993,-0.035880,-1.237478,-0.139021,0.750000,3.100000
0,0,-5.067762,-1.535542,1.251215,-0.254491,0.750000,3.200000
1,0,-5.039783,1.446004,1.242486,-0.019460,0.750000,3.200000
2,1,-4.073260,-0.033291,-1.292677,0.025889,0.750000,3.200000
0,0,-4.944112,-1.538798,1.236495,-0.032557,0.750000,3.300000
1,0,-4.926449,1.457884,1.133343,0.118799,0.750000,3.300000
2,1,-4.204066,-0.052036,-1.308060,-0.187453,0.750000,3.300000
0,0,-4.789168,-1.567401,1.549448,-0.286029,0.750000,3.400000
1,0,-4.807505,1.473642,1.189434,0.157585,0.750000,3.400000
2,1,-4.336276,-0.047783,-1.322092,0.042535,0.750000,3.400000
0,0,-4.648099,-1.562149,1.410686,0.052520,0.750000,3.500000
1,0,-4.679713,1.477203,1.277923,0.035611,0.750000,3.500000
2,1,-4.456323,-0.044321,-1.200472,0.034615,0.750000,3.500000
0,0,-4.508319,-1.555813,1.397799,0.063362,0.750000,3.600000
1,0,-4.557959,1.466925,1.217542,-0.102786,0.750000,3.600000
2,1,-4.580589,-0.052229,-1.242665,-0.079075,0.750000,3.600000
0,0,-4.376200,-1.555295,1.321187,0.005179,0.750000,3.700000
1,0,-4.447638,1.471850,1.103204,0.049258,0.750000,3.700000
2,1,-4.698454,-0.055989,-1.178645,-0.037600,0.750000,3.700000
0,0,-4.245671,-1.578456,1.305290,-0.231612,0.750000,3.800000
1,0,-4.331480,1.465179,1.161582,-0.066718,0.750000,3.800000
2,1,-4.816967,-0.056486,-1.185134,-0.004973,0.750000,3.800000
0,0,-4.114860,-1.583077,1.308117,-0.046208,0.750000,3.900000
1,0,-4.219096,1.447907,1.123843,-0.172718,0.750000,3.900000
2,1,-4.939087,-0.056202,-1.221194,0.002838,0.750000,3.900000
0,0,-3.988664,-1.586309,1.261954,-0.032324,0.750000,4.000000
1,0,-4.103309,1.419939,1.157870,-0.279683,0.750000,4.000000
2,1,-5.075595,-0.046630,-1.365086,0.095724,0.750000,4.000000
0,0,-3.852541,-1.579424,1.361234,0.068851,0.750000,4.100000
1,0,-3.997297,1.396966,1.060121,-0.229726,0.750000,4.100000
2,1,-5.203451,-0.046392,-1.278560,0.002377,0.750000,4.100000
0,0,-3.702279,-1.571103,1.502616,0.083211,0.750000,4.200000
1,0,-3.882904,1.380806,1.143925,-0.161597,0.750000,4.200000
2,1,-5.335199,-0.034070,-1.317477,0.123216,0.750000,4.200000
0,0,-3.552033,-1.560242,1.502460,0.108606,0.750000,4.300000
1,0,-3.756049,1.381935,1.268554,0.011287,0.750000,4.300000
2,1,-5.461224,-0.024231,-1.260255,0.098394,0.750000,4.300000
0,0,-3.404464,-1.556950,1.475693,0.032927,0.750000,4.400000
1,0,-3.621821,1.374492,1.342272,-0.074429,0.750000,4.400000
2,1,-5.588691,-0.031784,-1.274667,-0.075528,0.750000,4.400000
0,0,-3.257895,-1.557292,1.465691,-0.003424,0.750000,4.500000
1,0,-3.476258,1.380674,1.455634,0.061820,0.750000,4.500000
2,1,-5.722302,-0.030928,-1.336105,0.008554,0.750000,4.500000
0,0,-3.116404,-1.567151,1.414907,-0.098590,0.750000,4.600000
1,0,-3.340100,1.382724,1.361579,0.020499,0.750000,4.600000
2,1,-5.847410,-0.034467,-1.251089,-0.035388,0.750000,4.600000
0,0,-2.983186,-1.563083,1.332187,0.040684,0.750000,4.700000
1,0,-3.199418,1.393295,1.406823,0.105714,0.750000,4.700000
2,1,-5.971016,-0.035652,-1.236059,-0.011849,0.750000,4.700000
0,0,-2.869889,-1.557559,1.132968,0.055237,0.750000,4.800000
1,0,-3.062020,1.395555,1.373974,0.022593,0.750000,4.800000
2,1,-6.108233,-0.040636,-1.372165,-0.049846,0.750000,4.800000
0,0,-2.749373,-1.551935,1.205162,0.056239,0.750000,4.900000
1,0,-2.916321,1.385042,1.456989,-0.105128,0.750000,4.900000
2,1,-6.242692,-0.034372,-1.344591,0.062642,0.750000,4.900000
0,0,-2.621383,-1.547468,1.279895,0.044669,0.750000,5.000000
1,0,-2.771902,1.367023,1.444196,-0.180187,0.750000,5.000000
2,1,-6.368871,-0.036157,-1.261787,-0.017845,0.750000,5.000000
0,0,-2.497331,-1.555728,1.240523,-0.082599,0.750000,5.100000
1,0,-2.631743,1.353293,1.401593,-0.137301,0.750000,5.100000
2,1,-6.488624,-0.046759,-1.197533,-0.106027,0.750000,5.100000
0,0,-2.351433,-1.560956,1.458975,-0.052281,0.750000,5.200000
1,0,-2.496897,1.342496,1.348455,-0.107968,0.750000,5.200000
2,1,-6.606413,-0.063123,-1.177890,-0.163635,0.750000,5.200000
0,0,-2.230768,-1.558646,1.206653,0.023105,0.750000,5.300000
1,0,-2.362948,1.332498,1.339491,-0.099988,0.750000,5.300000
2,1,-6.730457,-0.071641,-1.240436,-0.085176,0.750000,5.300000
0,0,-2.102243,-1.554772,1.285253,0.038736,0.750000,5.400000
1,0,-2.229896,1.316445,1.330525,-0.160526,0.750000,5.400000
2,1,-6.849376,-0.078291,-1.189190,-0.066503,0.750000,5.400000
0,0,-1.965886,-1.559345,1.363565,-0.045734,0.750000,5.500000
1,0,-2.099800,1.307455,1.300953,-0.089902,0.750000,5.500000
2,1,-6.984363,-0.071437,-1.349869,0.068541,0.750000,5.500000
0,0,-1.840334,-1.571870,1.255525,-0.125249,0.750000,5.600000
1,0,-1.955616,1.302026,1.441845,-0.054290,0.750000,5.600000
2,1,-7.116780,-0.078525,-1.324178,-0.070888,0.750000,5.600000
0,0,-1.706532,-1.566166,1.338015,0.057046,0.750000,5.700000
1,0,-1.816827,1.297228,1.387885,-0.047973,0.750000,5.700000
2,1,-7.243709,-0.084770,-1.269287,-0.062442,0.750000,5.700000
0,0,-1.575909,-1.563640,1.306234,0.025256,0.750000,5.800000
1,0,-1.675350,1.290317,1.414774,-0.069117,0.750000,5.800000
2,1,-7.366661,-0.091723,-1.229521,-0.069528,0.750000,5.800000
0,0,-1.445582,-1.558248,1.303267,0.053918,0.750000,5.900000
1,0,-1.548493,1.295323,1.268572,0.050063,0.750000,5.900000
2,1,-7.489296,-0.096264,-1.226351,-0.045415,0.750000,5.900000
0,0,-1.314279,-1.550282,1.313034,0.079663,0.750000,6.000000
1,0,-1.414266,1.299801,1.342264,0.044779,0.750000,6.000000
2,1,-7.621959,-0.093607,-1.326629,0.026570,0.750000,6.000000
0,0,-1.177647,-1.546024,1.366321,0.042581,0.750000,6.100000
1,0,-1.283041,1.311783,1.312256,0.119818,0.750000,6.100000
2,1,-7.756224,-0.088005,-1.342648,0.056025,0.750000,6.100000
0,0,-1.055902,-1.548777,1.217445,-0.027532,0.750000,6.200000
1,0,-1.166647,1.320560,1.163941,0.087775,0.750000,6.200000
2,1,-7.886217,-0.086617,-1.299926,0.013877,0.750000,6.200000
0,0,-0.926072,-1.546856,1.298305,0.019216,0.750000,6.300000
1,0,-1.036386,1.312349,1.302611,-0.082111,0.750000,6.300000
2,1,-8.016209,-0.085229,-1.299926,0.013877,0.750000,6.300000
0,0,-0.808435,-1.537893,1.176368,0.089622,0.750000,6.400000
1,0,-0.905465,1.305288,1.309202,-0.070611,0.750000,6.400000
2,1,-8.146202,-0.083841,-1.299926,0.013877,0.750000,6.400000
0,0,-0.693357,-1.530347,1.150776,0.075464,0.750000,6.500000
1,0,-0.783895,1.310585,1.215707,0.052966,0.750000,6.500000
2,1,-8.276194,-0.082454,-1.299926,0.013877,0.750000,6.500000
0,0,-0.573889,-1.515701,1.194681,0.146456,0.750000,6.600000
1,0,-0.660968,1.317005,1.229266,0.064204,0.750000,6.600000
2,1,-8.406187,-0.081066,-1.299926,0.013877,0.750000,6.600000
0,0,-0.443006,-1.520059,1.308833,-0.043579,0.750000,6.700000
1,0,-0.520607,1.317033,1.403609,0.000277,0.750000,6.700000
2,1,-8.536180,-0.079678,-1.299926,0.013877,0.750000,6.700000
0,0,-0.312791,-1.521027,1.302150,-0.009672,0.750000,6.800000
1,0,-0.383598,1.316735,1.370090,-0.002973,0.750000,6.800000
2,1,-8.666172,-0.078291,-1.299926,0.013877,0.750000,6.800000
0,0,-0.185039,-1.521316,1.277518,-0.002894,0.750000,6.900000
1,0,-0.235739,1.318504,1.478593,0.017687,0.750000,6.900000
2,1,-8.796165,-0.076903,-1.299926,0.013877,0.750000,6.900000
0,0,-0.063940,-1.521752,1.210985,-0.004362,0.750000,7.000000
1,0,-0.095602,1.319038,1.401374,0.005342,0.750000,7.000000
2,1,-8.926157,-0.075515,-1.299926,0.013877,0.750000,7.000000
0,0,0.061666,-1.526144,1.256068,-0.043922,0.750000,7.100000
1,0,0.013897,1.306925,1.094984,-0.121133,0.750000,7.100000
2,1,-9.056150,-0.074127,-1.299926,0.013877,0.750000,7.100000
0,0,0.194733,-1.516982,1.330661,0.091624,0.750000,7.200000
1,0,0.136923,1.311687,1.230261,0.047620,0.750000,7.200000
2,1,-9.186143,-0.072740,-1.299926,0.013877,0.750000,7.200000
0,0,0.328564,-1.499773,1.338310,0.172088,0.750000,7.300000
1,0,0.279503,1.316358,1.425803,0.046710,0.750000,7.300000
2,1,-9.316135,-0.071352,-1.299926,0.013877,0.750000,7.300000
0,0,0.455292,-1.490207,1.267281,0.095660,0.750000,7.400000
1,0,0.408432,1.329227,1.289289,0.128693,0.750000,7.400000
2,1,-9.446128,-0.069964,-1.299926,0.013877,0.750000,7.400000
0,0,0.570722,-1.472609,1.154309,0.175986,0.750000,7.500000
1,0,0.552928,1.334425,1.444958,0.051983,0.750000,7.500000
2,1,-9.576120,-0.068577,-1.299926,0.013877,0.750000,7.500000
0,0,0.682079,-1.452311,1.113561,0.202976,0.750000,7.600000
1,0,0.690345,1.329505,1.374168,-0.049206,0.750000,7.600000
2,1,-9.706113,-0.067189,-1.299926,0.013877,0.750000,7.600000
0,0,0.798103,-1.424375,1.160245,0.279356,0.750000,7.700000
1,0,0.826552,1.329385,1.362073,-0.001198,0.750000,7.700000
2,1,-9.836105,-0.065801,-1.299926,0.013877,0.750000,7.700000
0,0,0.922944,-1.417781,1.248412,0.065945,0.750000,7.800000
1,0,0.961337,1.332571,1.347851,0.031858,0.750000,7.800000
2,1,-9.966098,-0.064414,-1.299926,0.013877,0.750000,7.800000
0,0,1.047136,-1.406139,1.241916,0.116423,0.750000,7.900000
1,0,1.104149,1.335056,1.428121,0.024856,0.750000,7.900000
2,1,-10.096091,-0.063026,-1.299926,0.013877,0.750000,7.900000
0,0,1.177080,-1.394286,1.299443,0.118521,0.750000,8.000000
1,0,1.252232,1.335199,1.480827,0.001426,0.750000,8.000000
2,1,-10.226083,-0.061638,-1.299926,0.013877,0.750000,8.000000
0,0,1.309681,-1.389146,1.326003,0.051407,0.750000,8.100000
1,0,1.397380,1.340688,1.451478,0.054895,0.750000,8.100000
2,1,-10.356076,-0.060250,-1.299926,0.013877,0.750000,8.100000
0,0,1.428188,-1.387209,1.185073,0.019363,0.750000,8.200000
1,0,1.539396,1.354108,1.420158,0.134195,0.750000,8.200000
2,1,-10.486068,-0.058863,-1.299926,0.013877,0.750000,8.200000
0,0,1.541619,-1.372876,1.134309,0.143333,0.750000,8.300000
1,0,1.665836,1.355278,1.264409,0.011700,0.750000,8.300000
2,1,-10.616061,-0.057475,-1.299926,0.013877,0.750000,8.300000
0,0,1.668521,-1.368803,1.269023,0.040736,0.750000,8.400000
1,0,1.792716,1.354919,1.268796,-0.003591,0.750000,8.400000
2,1,-10.746054,-0.056087,-1.299926,0.013877,0.750000,8.400000
0,0,1.792415,-1.362191,1.238940,0.066118,0.750000,8.500000
1,0,1.917409,1.357717,1.246926,0.027979,0.750000,8.500000
2,1,-10.876046,-0.054700,-1.299926,0.013877,0.750000,8.500000
0,0,1.929866,-1.359481,1.374516,0.027096,0.750000,8.600000
1,0,2.053456,1.358895,1.360477,0.011778,0.750000,8.600000
2,1,-11.006039,-0.053312,-1.299926,0.013877,0.750000,8.600000
0,0,2.054646,-1.348660,1.247794,0.108206,0.750000,8.700000
1,0,2.199033,1.358452,1.455767,-0.004427,0.750000,8.700000
2,1,-11.136031,-0.051924,-1.299926,0.013877,0.750000,8.700000
0,0,2.188811,-1.345816,1.341655,0.028445,0.750000,8.800000
1,0,2.347747,1.348854,1.487143,-0.095983,0.750000,8.800000
2,1,-11.266024,-0.050536,-1.299926,0.013877,0.750000,8.800000
0,0,2.300159,-1.336563,1.113473,0.092534,0.750000,8.900000
1,0,2.488127,1.343692,1.403801,-0.051616,0.750000,8.900000
2,1,-11.396017,-0.049149,-1.299926,0.013877,0.750000,8.900000
0,0,2.423431,-1.330596,1.232723,0.059666,0.750000,9.000000
1,0,2.636291,1.328282,1.481638,-0.154103,0.750000,9.000000
2,1,-11.526009,-0.047761,-1.299926,0.013877,0.750000,9.000000
0,0,2.542678,-1.315749,1.192476,0.148474,0.750000,9.100000
1,0,2.767487,1.321980,1.311952,-0.063015,0.750000,9.100000
2,1,-11.656002,-0.046373,-1.299926,0.013877,0.750000,9.100000
0,0,2.655720,-1.291566,1.130416,0.241825,0.750000,9.200000
1,0,2.910435,1.303593,1.429486,-0.183875,0.750000,9.200000
2,1,-11.785994,-0.044986,-1.299926,0.013877,0.750000,9.200000
0,0,2.770527,-1.271426,1.148068,0.201399,0.750000,9.300000
1,0,3.043011,1.297995,1.325760,-0.055976,0.750000,9.300000
2,1,-11.915987,-0.043598,-1.299926,0.013877,0.750000,9.300000
0,0,2.887600,-1.254541,1.170733,0.168855,0.750000,9.400000
1,0,3.177268,1.301432,1.342570,0.034372,0.750000,9.400000
2,1,-12.045980,-0.042210,-1.299926,0.013877,0.750000,9.400000
0,0,3.006463,-1.243007,1.188631,0.115338,0.750000,9.500000
1,0,3.314630,1.311908,1.373620,0.104755,0.750000,9.500000
2,1,-12.175972,-0.040823,-1.299926,0.013877,0.750000,9.500000
0,0,3.121653,-1.239739,1.151896,0.032681,0.750000,9.600000
1,0,3.464268,1.302964,1.496382,-0.089441,0.750000,9.600000
2,1,-12.305965,-0.039435,-1.299926,0.013877,0.750000,9.600000
0,0,3.238474,-1.248919,1.168212,-0.091807,0.750000,9.700000
1,0,3.601500,1.305472,1.372311,0.025087,0.750000,9.700000
2,1,-12.435957,-0.038047,-1.299926,0.013877,0.750000,9.700000
0,0,3.351135,-1.254597,1.126605,-0.056776,0.750000,9.800000
1,0,3.729728,1.297076,1.282286,-0.083963,0.750000,9.800000
2,1,-12.565950,-0.036659,-1.299926,0.013877,0.750000,9.800000
0,0,3.466992,-1.259722,1.158573,-0.051248,0.750000,9.900000
1,0,3.851015,1.297371,1.212867,0.002950,0.750000,9.900000
2,1,-12.695943,-0.035272,-1.299926,0.013877,0.750000,9.900000
0,0,3.597879,-1.254735,1.308875,0.049867,0.750000,10.000000
1,0,3.979632,1.274832,1.286170,-0.225386,0.750000,10.000000
2,1,-12.825935,-0.033884,-1.299926,0.013877,0.750000,10.000000
0,0,3.707035,-1.240042,1.091555,0.146928,0.750000,10.100000
1,0,4.120553,1.274531,1.409207,-0.003019,0.750000,10.100000
2,1,-12.955928,-0.032496,-1.299926,0.013877,0.750000,10.100000
0,0,3.817917,-1.215304,1.108820,0.247383,0.750000,10.200000
1,0,4.261473,1.274229,1.409207,-0.003019,0.750000,10.200000
2,1,-13.085920,-0.031109,-1.299926,0.013877,0.750000,10.200000
0,0,3.932544,-1.188248,1.146267,0.270560,0.750000,10.300000
1,0,4.402394,1.273927,1.409207,-0.003019,0.750000,10.300000
2,1,-13.215913,-0.029721,-1.299926,0.013877,0.750000,10.300000
0,0,4.061404,-1.178463,1.288608,0.097851,0.750000,10.400000
1,0,4.543315,1.273625,1.409207,-0.003019,0.750000,10.400000
2,1,-13.345905,-0.028333,-1.299926,0.013877,0.750000,10.400000
0,0,4.190265,-1.168678,1.288608,0.097851,0.750000,10.500000
1,0,4.684236,1.273323,1.409207,-0.003019,0.750000,10.500000
2,1,-13.475898,-0.026945,-1.299926,0.013877,0.750000,10.500000
0,0,4.319126,-1.158893,1.288608,0.097851,0.750000,10.600000
1,0,4.825156,1.273021,1.409207,-0.003019,0.750000,10.600000
2,1,-13.605891,-0.025558,-1.299926,0.013877,0.750000,10.600000
0,0,4.447987,-1.149108,1.288608,0.097851,0.750000,10.700000
1,0,4.966077,1.272719,1.409207,-0.003019,0.750000,10.700000
2,1,-13.735883,-0.024170,-1.299926,0.013877,0.750000,10.700000
0,0,4.576848,-1.139323,1.288608,0.097851,0.750000,10.800000
1,0,5.106998,1.272417,1.409207,-0.003019,0.750000,10.800000
2,1,-13.865876,-0.022782,-1.299926,0.013877,0.750000,10.800000
0,0,4.705708,-1.129537,1.288608,0.097851,0.750000,10.900000
1,0,5.247919,1.272115,1.409207,-0.003019,0.750000,10.900000
2,1,-13.995868,-0.021395,-1.299926,0.013877,0.750000,10.900000
0,0,4.834569,-1.119752,1.288608,0.097851,0.750000,11.000000
1,0,5.388839,1.271813,1.409207,-0.003019,0.750000,11.000000
2,1,-14.125861,-0.020007,-1.299926,0.013877,0.750000,11.000000
0,0,4.963430,-1.109967,1.288608,0.097851,0.750000,11.100000
1,0,5.529760,1.271511,1.409207,-0.003019,0.750000,11.100000
2,1,-14.255854,-0.018619,-1.299926,0.013877,0.750000,11.100000
0,0,5.092291,-1.100182,1.288608,0.097851,0.750000,11.200000
1,0,5.670681,1.271209,1.409207,-0.003019,0.750000,11.200000
2,1,-14.385846,-0.017232,-1.299926,0.013877,0.750000,11.200000
0,0,5.221152,-1.090397,1.288608,0.097851,0.750000,11.300000
1,0,5.811602,1.270908,1.409207,-0.003019,0.750000,11.300000
2,1,-14.515839,-0.015844,-1.299926,0.013877,0.750000,11.300000
0,0,5.350013,-1.080612,1.288608,0.097851,0.750000,11.400000
1,0,5.952522,1.270606,1.409207,-0.003019,0.750000,11.400000
2,1,-14.645831,-0.014456,-1.299926,0.013877,0.750000,11.400000
0,0,5.478873,-1.070827,1.288608,0.097851,0.750000,11.500000
1,0,6.093443,1.270304,1.409207,-0.003019,0.750000,11.500000
2,1,-14.775824,-0.013068,-1.299926,0.013877,0.750000,11.500000
0,0,5.607734,-1.061042,1.288608,0.097851,0.750000,11.600000
1,0,6.234364,1.270002,1.409207,-0.003019,0.750000,11.600000
2,1,-14.905817,-0.011681,-1.299926,0.013877,0.750000,11.600000
0,0,5.736595,-1.051256,1.288608,0.097851,0.750000,11.700000
1,0,6.375284,1.269700,1.409207,-0.003019,0.750000,11.700000
0,0,5.865456,-1.041471,1.288608,0.097851,0.750000,11.800000
1,0,6.516205,1.269398,1.409207,-0.003019,0.750000,11.800000
0,0,5.994317,-1.031686,1.288608,0.097851,0.750000,11.900000
1,0,6.657126,1.269096,1.409207,-0.003019,0.750000,11.900000
0,0,6.123177,-1.021901,1.288608,0.097851,0.750000,12.000000
1,0,6.798047,1.268794,1.409207,-0.003019,0.750000,12.000000
0,0,6.252038,-1.012116,1.288608,0.097851,0.750000,12.100000
1,0,6.938967,1.268492,1.409207,-0.003019,0.750000,12.100000
0,0,6.380899,-1.002331,1.288608,0.097851,0.750000,12.200000
1,0,7.079888,1.268190,1.409207,-0.003019,0.750000,12.200000
0,0,6.509760,-0.992546,1.288608,0.097851,0.750000,12.300000
1,0,7.220809,1.267888,1.409207,-0.003019,0.750000,12.300000
0,0,6.638621,-0.982761,1.288608,0.097851,0.750000,12.400000
1,0,7.361730,1.267586,1.409207,-0.003019,0.750000,12.400000
0,0,6.767482,-0.972975,1.288608,0.097851,0.750000,12.500000
1,0,7.502650,1.267284,1.409207,-0.003019,0.750000,12.500000
0,0,6.896342,-0.963190,1.288608,0.097851,0.750000,12.600000
1,0,7.643571,1.266983,1.409207,-0.003019,0.750000,12.600000
0,0,7.025203,-0.953405,1.288608,0.097851,0.750000,12.700000
1,0,7.784492,1.266681,1.409207,-0.003019,0.750000,12.700000
0,0,7.154064,-0.943620,1.288608,0.097851,0.750000,12.800000
1,0,7.925413,1.266379,1.409207,-0.003019,0.750000,12.800000
0,0,7.282925,-0.933835,1.288608,0.097851,0.750000,12.900000
0,0,7.411786,-0.924050,1.288608,0.097851,0.750000,13.000000
0,0,7.540646,-0.914265,1.288608,0.097851,0.750000,13.100000
0,0,7.669507,-0.904480,1.288608,0.097851,0.750000,13.200000
0,0,7.798368,-0.894694,1.288608,0.097851,0.750000,13.300000
0,0,7.927229,-0.884909,1.288608,0.097851,0.750000,13.400000
